id,from,to,priority,type,shape,name,spreadType
-143308523#3,867134246,3180391815,3,highway.residential,"[494.25, 1567.61]",Korkedamm,
-143308527#0,4467680973,cluster_1560225011_38918531,4,highway.unclassified,"[481.53, 1556.16]",Merlitzstraße,
-143308560#1,945141647,cluster_56231598_56242441,1,highway.service,"[480.8, 1555.5]",Rutherfordstraße,
-143308562#0,607601672,664166095,4,highway.unclassified,"[1302.38, 2059.09]",Schwarzschildstraße,
-143308562#2,1560223943,7839390506,4,highway.unclassified,"[1285.42, 2079.74]",Schwarzschildstraße,
-143308600#0,269366969,9040199891,1,highway.service,"[1269.58, 1989.21]",Zum Trudelturm,
-143308600#1,1560224281,269366969,1,highway.service,"[1433.41, 2106.41]",Zum Trudelturm,
-143308628,1568241476,283018845,1,highway.service,"[1384.7, 2155.0]",,
-143308643,1568241419,1568241390,1,highway.service,"[1793.1, 510.44]",,
-143308646,1568241572,1568241573,1,highway.service,"[1782.7, 522.37]",,
-143308669,5548037359,1568241348,1,highway.service,"[1770.48, 536.41]",,
-143308673#0,1568241289,1568241232,1,highway.service,"[1634.46, 460.27]",,
-143308673#1,1653119660,1568241289,1,highway.service,"[1709.19, 524.93]",,
-143308685#0,1568241546,1568241558,1,highway.service,"[1725.18, 538.79]",,
-143308685#1,1568241549,1568241546,1,highway.service,"[1749.81, 560.13]",,
-143308686#0,1568241459,1568241433,1,highway.service,"[1783.51, 588.09]",,
-143308686#1,1568241535,1568241459,1,highway.service,"[1738.13, 550.01]",,
-143308695,2177702824,1568241686,1,highway.service,"[1749.81, 560.13]",,
-143482755#0,4131359232,1560223649,1,highway.service,"[2202.94, 1514.16]",,
-143482755#3,cluster_1560223552_1570019826,1560223855,1,highway.service,"[1563.6, 1569.6]",,
-143482765#0,1570019994,1570019959,1,highway.service,"[1554.97, 1564.35]",,
-146511452,cluster_1652675133_252684013,311417477,10,highway.tertiary,"[1671.53, 1637.76]",Hermann-Dorner-Allee,
-146511456#0,1597984747,cluster_1597984720_1597984743,3,highway.residential,"[1611.1, 1598.56]",Neltestraße,
-146511456#8,1597984848,1597984771,3,highway.residential,"[1817.25, 1728.15]",Neltestraße,
-146511461#6,1597984614,6769958402,3,highway.residential,"[1671.53, 1637.76]",Otto-Franke-Straße,
-146511468#1,1597984805,1597984844,3,highway.residential,"[2233.21, 1726.54]",Vogelbeerstraße,
-146511475,1597984723,5470610419,3,highway.residential,"[2203.63, 1765.99]",Zinsgutstraße,
-146738852,1599958746,1599958758,1,highway.service,"[2334.18, 1594.29]",,
-147053824#1,536401618,cluster_536402412_695689636_94964457,10,highway.tertiary,"[2329.79, 1600.22]",Dörpfeldstraße,
-147053824#3,220508530,1597984723,10,highway.tertiary,"[2282.48, 1664.13]",Dörpfeldstraße,
-147053824#4,237253392,220508530,10,highway.tertiary,"[2337.67, 1589.82]",Dörpfeldstraße,
-147053824#5,cluster_150756867_237252932,237253392,10,highway.tertiary,"[2334.18, 1594.29]",Dörpfeldstraße,
-147053831,1602472355,4131360160,1,highway.service,"[2501.04, 2650.69]",,
-147859763#0,1560223614,350553969,4,highway.unclassified,"[2602.66, 2565.4]",Albert-Einstein-Straße,
-147859763#1,294168972,1560223614,4,highway.unclassified,"[2686.18, 2205.66]",Albert-Einstein-Straße,
-147859765#0,1560223783,350553969,4,highway.unclassified,"[2602.66, 2565.4]",Magnusstraße,
-147859765#2,cluster_1560223627_5546255421,5546255412,4,highway.unclassified,"[2434.6, 1648.83]",Magnusstraße,
-147859765#4,1298547030,cluster_1560223627_5546255421,4,highway.unclassified,"[2502.48, 1562.5]",Magnusstraße,
-148218585#0,1613212055,1613212051,3,highway.residential,"[2426.6, 1659.0]",Militscher Weg,
-148218585#1,1613212073,1613212055,3,highway.residential,"[1898.18, 1587.7]",Militscher Weg,
-148218590,cluster_1613212069_1613212071,297098107,1,highway.service,"[2231.89, 2091.26]",,
-148803125#0,3563746362,1618738466,1,highway.service,"[2176.85, 2161.15]",,
-148803125#1,536401618,3563746362,1,highway.service,"[2231.89, 2091.26]",,
-148803127,1618738460,1618738467,1,highway.service,"[2297.93, 2004.29]",,
-148803140,1618738385,1618738388,1,highway.service,"[2393.78, 1877.33]",Wassermannstraße,
-148803145,1618738447,1618738457,1,highway.service,"[2346.77, 1941.19]",Zinsgutstraße,
-148803147#3,1597984712,1618738460,3,highway.residential,"[1822.13, 2298.59]",Zinsgutstraße,
-148803148#0,1618738456,1597984702,1,highway.service,"[1793.89, 2200.39]",Zinsgutstraße,
-148803148#2,220503160,1618738459,1,highway.service,"[1788.14, 2200.39]",Zinsgutstraße,
-149611511#0,5728717620,1625633828,3,highway.residential,"[1773.67, 2217.61]",Anna-Seghers-Straße,
-149611511#3,1625633806,7118703421,3,highway.residential,"[1753.32, 2250.68]",Anna-Seghers-Straße,
-149611514#0,1859641802,5551019407,3,highway.residential,"[1817.83, 2299.47]",Büchnerweg,
-149611514#6,1625633834,1625633830,3,highway.residential,"[904.54, 1304.62]",Büchnerweg,
-149611514#7,150746774,1625633834,3,highway.residential,"[940.34, 1337.43]",Büchnerweg,
-149611524#0,1625633813,1625633839,3,highway.residential,"[980.9, 1374.58]",Moissistraße,
-149611524#1,1625633810,1625633813,3,highway.residential,"[896.15, 1296.85]",Moissistraße,
-149611526,150751448,1625633828,3,highway.residential,"[893.79, 1294.67]",Radickestraße,
-149611534,1625633844,cluster_237253947_3909915214,2,highway.living_street,"[808.62, 1216.81]",Süßer Grund,
-149663200,1560592097,1292264836,1,highway.service,"[717.73, 1135.0]",,
-149670370,1560224328,269366971,1,highway.service,"[797.3, 1206.71]",,
-149670373#0,1685653124,1560224386,1,highway.service,"[677.19, 1099.73]",,
-149670374#1,1560224444,cluster_269366975_7839390517,1,highway.service,"[717.73, 1135.0]",,
-149670376,269366973,cluster_269366975_7839390517,1,highway.service,"[1315.56, 969.77]",,
-149670380#0,269366978,269366973,1,highway.service,"[1366.93, 1019.54]",,
-149670384#0,269366971,269366978,1,highway.service,"[1409.25, 1061.08]",,
-151237820,1640587086,1640587128,3,highway.residential,"[1244.26, 901.7]",Mahlower Straße,
-152046273,101373680,681588322,3,highway.residential,"[1252.71, 908.64]",Bernstadter Weg,
-152046277,3126137662,1648777043,3,highway.residential,"[1109.81, 787.68]",Daheimstraße,
-152046390#0,311731832,1602472506,1,highway.service,"[523.56, 1022.25]",,
-152447121,1652675122,1652675132,1,highway.service,"[377.28, 1183.87]",,
-152447124,1652675135,1652675126,1,highway.service,"[437.09, 1117.73]",,
-152839426,1906421964,1906421962,10,highway.tertiary,"[316.15, 1251.13]",Dörpfeldstraße,
-152839466#4,4106213441,7676612444,1,highway.service,"[246.38, 1328.16]",,
-155846073,1682009714,2127600832,1,highway.service,"[642.41, 639.27]",,
-156071615#0,cluster_1685653117_7839390531_7839390566_7839390605,837749839,1,highway.service,"[591.34, 635.77]",,
-156071615#2,846231382,cluster_1685653117_7839390531_7839390566_7839390605,1,highway.service,"[460.53, 626.04]",,
-156071615#3,cluster_1472997323_837749842,846231382,1,highway.service,"[664.89, 912.26]",,
-156294408#1,1685653124,cluster_1685653117_7839390531_7839390566_7839390605,1,highway.service,"[674.69, 912.19]",,
-15803814,158707335,158707334,1,highway.service,"[1466.18, 1028.42]",Am Adlergestell,
-158228538#1,1568241788,1568241746,1,highway.service,"[1459.29, 1021.69]",,
-159515427,297091812,297091393,10,highway.tertiary,"[489.74, 1285.5]",Ottomar-Geschke-Straße,
-161788772,cluster_1568241632_607601659,1568241637,1,highway.service,"[496.7, 1291.78]",,
-162915320#2,257742695,257742680,3,highway.residential,"[383.36, 1189.36]",Ernst-Grube-Straße,
-163217046#0,677322774,677322771,1,highway.service,"[377.28, 1183.87]",,
-163217046#1,677322776,677322774,1,highway.service,"[1497.98, 1304.35]",,
-170543741#0,220496651,cluster_150766897_1817224136,3,highway.residential,"[1485.65, 1318.5]",Silberberger Straße,
-170543741#1,220488758,220496651,3,highway.residential,"[1479.24, 1325.97]",Silberberger Straße,
-170543741#2,150764367,220488758,3,highway.residential,"[1476.37, 1329.3]",Silberberger Straße,
-172013798#0,cluster_1299913222_1560223542,6454033915,4,highway.unclassified,"[1470.2, 1335.97]",Magnusstraße,
-172013798#2,5564706057,cluster_1299913222_1560223542,4,highway.unclassified,"[394.86, 790.16]",Magnusstraße,
-172013798#3,1560223462,5564706057,4,highway.unclassified,"[334.33, 785.4]",Magnusstraße,
-172014854#0,1560592097,294168972,4,highway.unclassified,"[441.12, 793.72]",Albert-Einstein-Straße,
-172014854#1,1560223382,1560592097,4,highway.unclassified,"[394.86, 790.16]",Albert-Einstein-Straße,
-174657432,1853142980,cluster_283018648_4057899371,1,highway.service,"[1090.55, 897.52]",,
-175355420#0,1862990704,1859596113,1,highway.service,"[1147.29, 832.8]",,
-175357040#0,1862990711,1862990715,1,highway.service,"[1054.01, 940.8]",,
-175357040#1,1859627149,1862990711,1,highway.service,"[1056.68, 937.65]",,
-175357041#1,1859627154,1859627147,1,highway.service,"[1061.23, 932.26]",,
-175357591,1859641802,1862990714,1,highway.service,"[1090.55, 897.52]",,
-175357597#0,1862990714,1859641830,1,highway.service,"[1331.08, 1501.96]",,
-175357597#2,1862990712,3497590662,1,highway.service,"[1393.98, 1558.95]",,
-177615721,288371168,1565876185,11,highway.secondary,"[1250.81, 1428.53]",Oberspreestraße,
-177615722,3676110926,288371168,11,highway.secondary,"[1317.38, 1489.54]",Oberspreestraße,
-177615723#1,685151386,3284468929,3,highway.residential,"[1324.27, 1495.88]",Ostritzer Straße,
-177615728#0,1597984800,1597984805,3,highway.residential,"[327.07, 883.61]",Vogelbeerstraße,
-177615728#1,1597984846,1597984800,3,highway.residential,"[334.33, 785.4]",Vogelbeerstraße,
-177615728#2,1545109034,1597984846,3,highway.residential,"[328.38, 866.03]",Vogelbeerstraße,
-178028203#2,cluster_237253947_3909915214,cluster_237254117_237254438,10,highway.tertiary,"[337.3, 746.49]",Dörpfeldstraße,
-178028204#1,257749657,cluster_237253947_3909915214,10,highway.tertiary,"[334.33, 785.4]",Dörpfeldstraße,
-178028204#3,cluster_237254713_3234767440,257749657,10,highway.tertiary,"[502.46, 1285.78]",Dörpfeldstraße,
-178028204#7,1906421962,cluster_237254713_3234767440,10,highway.tertiary,"[546.85, 1236.87]",Dörpfeldstraße,
-180789857#0,1912546344,cluster_2648427260_38919786,2,highway.living_street,"[496.7, 1291.78]",Katharina-Boll-Dornberger-Straße,
-180789857#1,2648427269,1912546344,2,highway.living_street,"[930.74, 1268.12]",Katharina-Boll-Dornberger-Straße,
-180789857#2,2648427270,2648427269,2,highway.living_street,"[901.15, 1301.54]",Katharina-Boll-Dornberger-Straße,
-187112040,924540740,1602472312,3,highway.residential,"[930.74, 1268.12]",Gemeinschaftsstraße,
-187112083#0,924540740,220493450,3,highway.residential,"[978.03, 800.88]",Anna-Seghers-Straße,
-187112083#1,664003859,924540740,3,highway.residential,"[1003.19, 822.13]",Anna-Seghers-Straße,
-187114311,1978634895,1978634893,1,highway.service,"[894.48, 729.23]",,
-187122892#0,261703641,1625633757,3,highway.residential,"[944.1, 771.67]",Anna-Seghers-Straße,
-187122976,1602472312,220516464,3,highway.residential,"[867.47, 706.37]",Gemeinschaftsstraße,
-187123000#0,1602472320,1602472312,3,highway.residential,"[874.73, 712.56]",Florian-Geyer-Straße,
-187123000#1,1597984800,1602472320,3,highway.residential,"[851.67, 688.73]",Florian-Geyer-Straße,
-187123033#0,220488758,664003859,3,highway.residential,"[853.26, 693.1]",Anna-Seghers-Straße,
-187123053#0,220488760,220488758,3,highway.residential,"[863.38, 995.79]",Anna-Seghers-Straße,
-187123053#1,259195608,220488760,3,highway.residential,"[932.47, 1060.57]",Anna-Seghers-Straße,
-187123053#2,1906421964,259195608,3,highway.residential,"[490.04, 802.98]",Anna-Seghers-Straße,
-190083608#1,1560223301,1560223382,12,highway.primary,"[447.74, 795.38]",Ernst-Ruska-Ufer,
-190083610#1,1560223468,1560223484,12,highway.primary,"[570.89, 821.05]",Ernst-Ruska-Ufer,
-190083616,3246050909,280095054,10,highway.tertiary,"[511.57, 806.3]",Wegedornstraße,
-190083618#2,cluster_1560223404_3273797701,59992997,11,highway.secondary,"[689.98, 854.16]",Wegedornstraße,
-190083623#0,2627346865,2007005087,1,highway.service,"[772.3, 885.35]",,
-190928929#0,2015245584,2015245583,1,highway.service,"[749.3, 876.86]",,
-190928929#2,2015245580,2015245581,1,highway.service,"[974.59, 804.97]",,
-191192881,2015245581,2015245584,1,highway.service,"[929.59, 857.57]",,
-19585417#0,220513823,203389395,3,highway.residential,"[1021.24, 750.72]",Stienitzseestraße,
-19585417#1,220513813,220513823,3,highway.residential,"[978.03, 800.88]",Stienitzseestraße,
-19585542#0,5566417539,220509803,1,highway.service,"[1039.99, 729.1]",Friedlander Straße,
-19585542#1,150756866,5566417539,1,highway.service,"[1025.74, 745.34]",Friedlander Straße,
-19585573#0,248077378,203383767,3,highway.residential,"[1021.24, 750.72]",Hoffmannstraße,
-19585573#1,cluster_203383768_5555354243,248077378,3,highway.residential,"[1321.28, 782.14]",Hoffmannstraße,
-19589130#4,cluster_150756867_237252932,3154499770,3,highway.residential,"[1343.38, 801.24]",Hackenbergstraße,
-198875018,2089555344,2089555345,1,highway.service,"[1272.25, 739.74]",,
-204977490#3,297091393,10228289857,10,highway.tertiary,"[1321.28, 782.14]",Ottomar-Geschke-Straße,
-20551912,1597984622,150746775,3,highway.residential,"[1201.87, 679.26]",Arndtstraße,
-20552600,220489578,664003859,3,highway.residential,"[1217.35, 692.57]",Eigenheimgasse,
-20552857#0,220490085,220492116,3,highway.residential,"[1403.95, 1211.21]",Vimystraße,
-20552857#1,220493450,220490085,3,highway.residential,"[1412.82, 1220.03]",Vimystraße,
-20553007,220496651,220495829,3,highway.residential,"[1471.49, 1277.96]",Thelenstraße,
-20553015,220496738,220496848,3,highway.residential,"[1497.98, 1304.35]",Schneckenburgerstraße,
-20553068#0,220496848,1625633836,3,highway.residential,"[354.85, 509.12]",Gellertstraße,
-20553068#1,5566917486,220496848,3,highway.residential,"[355.55, 500.01]",Gellertstraße,
-20553368,1597984702,1618738416,1,highway.service,"[346.88, 616.57]",Zinsgutstraße,
-20553917#0,220509803,150756866,3,highway.residential,"[341.34, 692.45]",Friedlander Straße,
-20553917#1,150743190,220509803,3,highway.residential,"[344.83, 645.97]",Friedlander Straße,
-206312188#0,7607793398,1656195449,1,highway.service,"[1187.85, 1561.71]",,
-206312188#1,7607793402,7607793398,1,highway.service,"[1129.96, 1509.21]",,
-206312191#1,2163157152,7820739365,1,highway.service,"[1183.31, 1557.59]",,
-206312196,3594197286,2163157203,1,highway.service,"[987.55, 1380.65]",,
-206889085,2169462605,1652675141,10,highway.tertiary,"[1054.88, 1109.88]",Wagner-Régeny-Allee,
-207086007,150735926,2172111659,3,highway.residential,"[1245.67, 916.63]",Rudower Straße,
-216169543,1382999374,2255293339,1,highway.service,"[1159.91, 1016.22]",,
-222737701#1,2177702825,2247697350,1,highway.service,"[1153.37, 1023.37]",,
-224731112,2335226040,2334532590,4,highway.unclassified,"[1252.71, 908.64]",Gerhard-Sedlmayr-Straße,
-229228933#1,1597984633,5837756893,3,highway.residential,"[1663.84, 424.33]",Otto-Franke-Straße,
-229228933#2,1597984670,1597984633,3,highway.residential,"[1634.46, 460.27]",Otto-Franke-Straße,
-229228933#3,1597984673,1597984670,3,highway.residential,"[1660.27, 372.38]",Otto-Franke-Straße,
-229232122,cluster_1597984691_2378548254,8527192647,1,highway.service,"[1374.35, 764.85]",,
-229261713#0,311730217,355914029,1,highway.service,"[1407.43, 725.99]",,
-229261713#1,1602472506,311730217,1,highway.service,"[1377.62, 761.01]",,
-22928686#0,5548427637,246961077,3,highway.residential,"[1418.46, 713.26]",Am Kanal,
-22928686#1,cluster_246961151_5548427639,5548427637,3,highway.residential,"[1412.51, 720.03]",Am Kanal,
-22928744#0,260620330,9353088110,3,highway.residential,"[1487.23, 632.24]",Drosselsteg,
-22928744#1,246961125,260620330,3,highway.residential,"[1499.2, 619.48]",Drosselsteg,
-22928749#0,246961144,8243165514,3,highway.residential,"[1234.43, 1041.34]",Adlergestell,
-22928749#1,246961077,246961144,3,highway.residential,"[1217.66, 1057.78]",Adlergestell,
-22928751,260620330,cluster_246961151_5548427639,1,highway.service,"[1311.13, 965.37]",Adlerhorst,
-229469715#0,1597984673,1597984667,3,highway.residential,"[1751.29, 561.28]",Zinsgutstraße,
-229469715#1,cluster_1597984691_2378548254,1597984673,3,highway.residential,"[1815.24, 615.44]",Zinsgutstraße,
-230625607#0,2391105444,38918483,1,highway.service,"[904.29, 1113.83]",,
-230625607#1,2391105433,2391105444,1,highway.service,"[995.91, 1196.26]",,
-230625607#2,2391105444,2391105433,1,highway.service,"[1067.54, 1261.05]",,
-23483298,254313130,254313137,3,highway.residential,"[327.75, 874.4]",Erikastraße,
-23483378,254313543,cluster_1363845644_254313562,3,highway.residential,"[311.94, 872.73]",Eisblumensteig,
-23483402#3,cluster_254316143_4142222243,101374984,3,highway.residential,"[323.24, 745.44]",Bärenlauchstraße,
-23483402#5,254313775,cluster_254316143_4142222243,3,highway.residential,"[330.85, 746.01]",Bärenlauchstraße,
-23483405,254313801,254313792,3,highway.residential,"[229.79, 738.44]",Farnstraße,
-23483740,254316146,cluster_254316143_4142222243,3,highway.residential,"[193.74, 735.74]",Silbergrasweg,
-23787587#0,257742700,257742695,3,highway.residential,"[1592.29, 902.39]",Gloriastraße,
-23787587#1,2163157221,257742700,3,highway.residential,"[1584.75, 895.48]",Gloriastraße,
-23787588,257742701,257742700,1,highway.service,"[478.99, 1084.09]",Spinnpfad,
-23788323,257749657,1625633843,3,highway.residential,"[587.8, 1184.15]",Friedenstraße,
-23913522#0,2014223793,101373518,3,highway.residential,"[584.26, 1180.25]",Lohnauer Steig,
-23913522#2,101373681,150740434,3,highway.residential,"[1484.16, 755.42]",Lohnauer Steig,
-23913523#0,cluster_7044508529_7044532721,101373518,3,highway.residential,"[1494.72, 765.65]",Selchowstraße,
-23913523#2,6723968807,cluster_7044508529_7044532721,3,highway.residential,"[1512.46, 707.04]",Selchowstraße,
-23913523#3,150740438,6723968807,3,highway.residential,"[1484.97, 739.07]",Selchowstraße,
-23913523#4,150740439,150740438,3,highway.residential,"[1461.06, 663.41]",Selchowstraße,
-23913524,1625633834,150749047,3,highway.residential,"[1244.89, 990.43]",Nipkowstraße,
-23913525#0,289801265,cluster_237254713_3234767440,3,highway.residential,"[1259.58, 1004.06]",Florian-Geyer-Straße,
-23913525#1,150764366,289801265,3,highway.residential,"[1265.63, 1009.68]",Florian-Geyer-Straße,
-23913525#2,150764367,150764366,3,highway.residential,"[1568.02, 494.5]",Florian-Geyer-Straße,
-23913525#3,770079769,150764367,3,highway.residential,"[1561.81, 502.05]",Florian-Geyer-Straße,
