id,from,to,priority,type,shape,name,spreadType
143308687,945141765,1568241842,1,highway.service,"1179.43,1172.40 1183.47,1176.38 1202.95,1177.30 1211.74,1170.38 1271.23,1225.59 1256.91,1238.80 1243.11,1226.19 1230.33,1223.82 1228.57,1223.65 1226.23,1223.97 1223.30,1225.04 1219.14,1228.42",,center
143308690,1568241656,1568241638,1,highway.service,"1596.88,958.46 1642.86,1003.22 1657.53,988.22 1611.97,943.88",,center
143308695,1568241686,2177702824,1,highway.service,"371.05,1005.21 370.60,996.43 370.53,995.01",,
143482755#0,1560223649,4131359232,1,highway.service,"1821.53,620.86 1828.14,626.27 1829.59,627.46 1877.83,666.88 1884.85,672.59",,
143482755#3,1560223855,cluster_1560223552_1570019826,1,highway.service,"1945.52,721.31 1947.92,718.50 1969.38,693.30 1970.19,692.34 1969.64,653.77 1973.27,628.98 1980.59,603.38 1977.44,598.60 1908.26,541.42 1895.11,530.76",,
143482763,1570019959,1570019994,1,highway.service,"1584.91,970.06 1646.46,1033.02 1653.67,1039.73",,
143482779,1570019888,1570019871,1,highway.service,"1766.76,706.37 1778.62,699.04 1809.64,660.85 1816.04,652.97 1811.35,648.76 1803.67,642.35",,
145795435#0,cluster_1591359081_1591359111,2459197223,8,highway.trunk_link,"2866.04,2669.61 2866.10,2662.86 2866.42,2656.12 2868.12,2619.62 2868.71,2554.07",Spindlersfelder Straße,center
146511456#0,cluster_1597984720_1597984743,1597984747,3,highway.residential,"1235.96,1932.77 1239.35,1935.72 1242.72,1938.65 1244.57,1940.27 1266.09,1959.01",Neltestraße,
146511456#8,1597984771,1597984848,3,highway.residential,"1458.66,2133.34 1470.99,2149.44 1487.40,2171.88",Neltestraße,
146511456#9,1597984848,1597984856,3,highway.residential,"1487.40,2171.88 1491.04,2178.10 1501.06,2193.94",Neltestraße,
146511461#6,6769958402,1597984614,3,highway.residential,"2276.58,1169.74 2356.98,1217.39 2396.88,1240.99 2441.11,1267.19 2446.60,1270.44",Otto-Franke-Straße,
146511468#1,1597984844,1597984805,3,highway.residential,"1525.74,2155.12 1554.10,2145.04 1576.09,2140.27 1582.60,2139.45",Vogelbeerstraße,
146511475,5470610419,1597984723,3,highway.residential,"2503.28,1846.22 2438.12,1896.37 2436.22,1897.83 2434.13,1899.44",Zinsgutstraße,
146738852,1599958758,1599958746,1,highway.service,"311.94,872.73 317.77,809.03 320.64,779.44 323.24,745.44",,
147053824#1,cluster_536402412_695689636_94964457,536401618,10,highway.tertiary,"2586.04,1982.71 2534.82,1955.39",Dörpfeldstraße,
147053824#3,1597984723,220508530,10,highway.tertiary,"2434.13,1899.44 2422.74,1893.82 2393.78,1877.33",Dörpfeldstraße,
147053824#4,220508530,237253392,10,highway.tertiary,"2393.78,1877.33 2368.84,1864.10 2297.62,1823.17",Dörpfeldstraße,
147053824#5,237253392,cluster_150756867_237252932,10,highway.tertiary,"2297.62,1823.17 2202.35,1767.73",Dörpfeldstraße,
147053831,4131360160,1602472355,1,highway.service,"1019.75,2255.36 1009.15,2246.26 991.00,2230.13 989.80,2229.06 986.62,2226.23 981.71,2221.87",,
147053832,311730288,355914029,1,highway.service,"2179.73,2934.45 2184.80,2947.00 2188.82,2957.36 2192.03,2966.09",,
147859763#1,1560223614,294168972,4,highway.unclassified,"908.72,616.84 902.82,611.81 887.71,598.92 871.85,585.38 864.02,578.70",Albert-Einstein-Straße,
147859764,350553969,1560223614,4,highway.unclassified,"1039.99,729.10 1034.79,724.38 1032.21,722.14 1030.49,720.71 1023.82,715.02 1010.84,703.94 964.13,664.10 950.47,652.45 937.78,641.63 915.94,622.99 908.72,616.84",Albert-Einstein-Straße,
147859765#2,5546255412,cluster_1560223627_5546255421,4,highway.unclassified,"1081.01,680.38 1099.94,657.92 1114.28,640.89 1128.75,623.93",Magnusstraße,
147859765#4,cluster_1560223627_5546255421,1298547030,4,highway.unclassified,"1133.30,618.61 1138.77,612.13 1167.30,578.37",Magnusstraße,
147859765#6,6454033915,cluster_1299913222_1560223542,4,highway.unclassified,"1189.70,551.87 1193.11,547.84 1198.02,542.48 1204.22,535.69",Magnusstraße,
147859766,350553969,1560223783,4,highway.unclassified,"1039.99,729.10 1043.45,724.91 1046.53,721.33 1059.42,706.01",Magnusstraße,
148218585#0,1613212051,1613212055,3,highway.residential,"2985.09,2323.81 2976.65,2327.40 2973.64,2328.86 2970.85,2330.23 2969.53,2330.87",Militscher Weg,
148218585#1,1613212055,1613212073,3,highway.residential,"2969.53,2330.87 2915.83,2359.73 2911.26,2364.43 2908.97,2372.78 2909.09,2378.91 2909.10,2379.57 2911.40,2405.31 2921.89,2487.88 2933.58,2571.82 2945.42,2610.07 2953.85,2636.44 2954.07,2637.36 2955.93,2643.55",Militscher Weg,
148218590,297098107,cluster_1613212069_1613212071,1,highway.service,"3000.83,2691.75 3007.68,2676.01 3007.30,2668.63 3005.75,2661.76 3000.18,2646.55 2999.74,2645.36 2997.67,2639.69",,
148803125#0,1618738466,3563746362,1,highway.service,"2707.24,1816.73 2696.60,1824.65 2593.13,1899.41 2583.12,1908.55",,
148803125#1,3563746362,536401618,1,highway.service,"2583.12,1908.55 2579.17,1917.45 2541.51,1946.50 2538.70,1950.22 2536.53,1953.11 2534.82,1955.39",,
148803127,1618738467,1618738460,1,highway.service,"2605.72,1832.90 2669.47,1782.31 2671.91,1775.08 2672.71,1765.61 2676.93,1762.36 2686.24,1759.48 2692.32,1753.83",,
148803140,1618738388,1618738385,1,highway.service,"2778.81,1543.29 2740.60,1520.02 2717.82,1506.04 2706.00,1493.32 2697.35,1487.01",Wassermannstraße,
148803145,1618738457,1618738447,1,highway.service,"2675.62,1715.59 2673.29,1714.11 2670.79,1712.51 2618.50,1679.13 2597.73,1665.87",Zinsgutstraße,
148803147#3,1618738460,1597984712,3,highway.residential,"2692.32,1753.83 2669.91,1730.81 2663.40,1724.12",Zinsgutstraße,
148803148#0,1597984702,1618738456,1,highway.service,"2735.42,1659.58 2738.75,1664.12 2741.91,1668.43 2761.33,1691.50 2766.21,1705.15 2775.65,1714.67",Zinsgutstraße,
148803148#2,1618738459,220503160,1,highway.service,"2801.74,1745.76 2815.53,1760.10 2768.27,1832.32",Zinsgutstraße,
149611511#0,1625633828,5728717620,3,highway.residential,"1899.04,1328.75 1903.46,1323.49 1918.01,1306.06 1935.56,1285.27",Anna-Seghers-Straße,
149611511#3,7118703421,1625633806,3,highway.residential,"1986.05,1224.59 2035.37,1162.96 2039.78,1157.80",Anna-Seghers-Straße,
149611514#0,5551019407,1859641802,3,highway.residential,"1946.91,1102.56 1947.82,1103.10 1965.14,1113.42",Büchnerweg,
149611514#6,1625633830,1625633834,3,highway.residential,"2328.66,1328.60 2355.87,1344.74 2371.94,1354.35 2378.50,1358.27",Büchnerweg,
149611514#7,1625633834,150746774,3,highway.residential,"2378.50,1358.27 2385.40,1362.40 2401.10,1371.80 2455.66,1403.81",Büchnerweg,
149611524#0,1625633839,1625633813,3,highway.residential,"1994.63,1386.85 1998.75,1381.60 2090.93,1263.40",Moissistraße,
149611524#1,1625633813,1625633810,3,highway.residential,"2090.93,1263.40 2125.29,1216.46 2129.95,1209.96",Moissistraße,
149611526,1625633828,150751448,3,highway.residential,"1899.04,1328.75 1872.29,1312.14 1816.67,1276.99 1804.00,1268.98 1801.52,1267.44 1793.91,1262.72",Radickestraße,
149611534,cluster_237253947_3909915214,1625633844,2,highway.living_street,"2054.94,1684.06 2058.38,1678.72 2116.99,1604.19 2187.39,1513.50 2192.09,1507.05",Süßer Grund,
149670373#1,1685653124,268816334,1,highway.service,"683.34,1023.58 676.88,1020.41 639.18,1001.86",,
149670374#1,cluster_269366975_7839390517,1560224444,1,highway.service,"613.33,1028.97 609.70,1037.11 603.21,1051.69 599.61,1059.80",,
149670376,cluster_269366975_7839390517,269366973,1,highway.service,"615.22,1024.72 628.83,996.78",,
149670379#1,268816334,1685653124,1,highway.service,"639.18,1001.86 676.88,1020.41 683.34,1023.58",,
149670380#0,269366973,269366978,1,highway.service,"628.83,996.78 615.02,990.10 600.26,982.56",,
149670380#1,269366978,269366971,1,highway.service,"600.26,982.56 577.12,972.13 566.54,967.14",,
149670382,837749839,cluster_1685653117_7839390531_7839390566_7839390605,1,highway.service,"731.61,967.67 725.49,963.92 722.92,962.74 719.97,961.27",,
149670384#1,269366971,1560224328,1,highway.service,"566.54,967.14 539.39,954.34 535.08,953.04 530.83,952.60 526.65,955.87 513.15,983.03 503.58,1002.28 499.58,1010.33",,
151237820,1640587128,1640587086,3,highway.residential,"3439.82,1977.36 3443.85,1972.93 3444.51,1972.29 3452.72,1964.26 3477.96,1937.57 3483.65,1931.33 3506.79,1905.16 3508.00,1901.14 3506.31,1896.88 3492.57,1884.62 3455.30,1850.82 3431.01,1813.41 3367.23,1687.63 3339.10,1698.43 3308.39,1615.59 3269.55,1629.55 3197.89,1657.25 3174.28,1677.21 3169.06,1681.62 3167.54,1682.91 3165.89,1684.30 3162.15,1687.45",Mahlower Straße,
152046273,681588322,101373680,3,highway.residential,"2579.71,3087.45 2635.63,3066.00 2652.17,3059.67",Bernstadter Weg,
152046277,1648777043,3126137662,3,highway.residential,"3119.99,2918.11 3114.57,2918.94 3062.73,2925.37 3059.28,2927.33 3058.53,2930.86 3070.46,3025.72",Daheimstraße,
152447123,1652675126,1652675135,1,highway.service,"1089.63,1710.83 1083.86,1717.64 1082.90,1718.76 1077.79,1723.95",,
152447126#2,1652675132,1652675122,1,highway.service,"1066.49,1713.13 1022.43,1670.96 1026.44,1666.78 1027.11,1666.03 1033.24,1659.30",,
152466382,32266898,32266899,14,highway.motorway,"207.19,444.30 231.18,401.49 234.84,393.53 253.58,352.64 266.91,310.12 277.32,267.14 283.93,227.20 289.50,172.70",,center
152839434#0,cluster_1976653172_21540774_294139689_552384763,1656195407,12,highway.primary,"2260.13,727.52 2250.91,716.08 2245.30,709.43 2218.28,679.17 2207.99,667.53 2192.39,650.76",Köpenicker Straße,center
152839466#4,7676612444,4106213441,1,highway.service,"2766.26,885.92 2770.01,881.55 2781.91,871.27 2794.46,866.43 2802.02,866.18 2810.70,867.59 2820.83,871.52 2837.66,878.68 2847.16,875.08",,
153021542,cluster_1597984720_1597984743,7676264013,12,highway.primary,"1223.01,1921.85 1228.24,1915.51 1330.87,1800.44 1414.67,1703.75",Adlergestell,center
153021545#0,cluster_1597984720_1597984743,cluster_4614386768_778005916,12,highway.primary,"1235.96,1932.77 1119.04,2065.90 1102.92,2084.25",Adlergestell,center
153021545#2,cluster_4614386768_778005916,4614386765,12,highway.primary,"1099.83,2087.76 1058.64,2134.53",Adlergestell,center
153021545#3,4614386765,1602472355,12,highway.primary,"1058.64,2134.53 1049.35,2145.08 981.71,2221.87",Adlergestell,center
153021545#4,1602472355,cluster_385430970_385430972,12,highway.primary,"981.71,2221.87 973.02,2232.01 851.78,2369.92",Adlergestell,center
153021549#0,cluster_1597984594_1657707690,4873343547,12,highway.primary,"2014.39,1010.34 1997.80,1029.04",Adlergestell,center
153021549#1,4873343547,1862990712,12,highway.primary,"1997.80,1029.04 1971.72,1058.40 1956.95,1075.73",Adlergestell,center
153021549#5,259253087,150751448,12,highway.primary,"1838.88,1212.51 1837.86,1213.65 1793.91,1262.72",Adlergestell,center
155846073,2127600832,1682009714,1,highway.service,"589.83,1054.89 584.26,1061.49 579.48,1067.16 584.38,1071.17 593.15,1079.38 621.76,1097.20 627.00,1089.74 630.11,1083.95 634.08,1076.55",,
156071615#2,cluster_1685653117_7839390531_7839390566_7839390605,846231382,1,highway.service,"716.07,959.33 705.15,953.90 672.90,937.88",,
156071615#3,846231382,cluster_1472997323_837749842,1,highway.service,"672.90,937.88 668.34,935.75 646.10,925.34 614.69,910.08 611.65,908.61",,
156294408#1,cluster_1685653117_7839390531_7839390566_7839390605,1685653124,1,highway.service,"712.06,967.22 686.45,1017.49 683.34,1023.58",,
15803814,158707334,158707335,1,highway.service,"1428.79,1709.41 1432.41,1712.52 1436.37,1715.89 1466.62,1741.77 1505.48,1774.07",Am Adlergestell,
158228537,1568241794,1568241746,1,highway.service,"1610.16,1082.91 1580.62,1051.92 1550.48,1021.26",,center
158228538#1,1568241746,1568241788,1,highway.service,"1550.48,1021.26 1559.52,1019.84 1577.28,1019.30 1580.84,1020.91 1625.48,1066.49",,
159515427,297091393,297091812,10,highway.tertiary,"3121.30,2582.81 3122.02,2586.66 3122.56,2597.84",Ottomar-Geschke-Straße,
161788772,1568241637,cluster_1568241632_607601659,1,highway.service,"393.75,967.95 397.02,931.72",,
162915320#2,257742680,257742695,3,highway.residential,"3094.35,2757.60 3098.08,2763.88 3099.40,2771.16 3105.04,2811.99",Ernst-Grube-Straße,
163217046#1,677322774,677322776,1,highway.service,"3066.86,2518.53 3067.91,2516.08 3068.42,2514.89 3070.44,2513.85 3073.53,2512.26 3075.26,2511.38 3081.64,2508.11",,
166142947,1906421962,1906421964,10,highway.tertiary,"1821.97,1552.29 1818.95,1550.44 1797.72,1537.45 1753.54,1512.29",Dörpfeldstraße,
170543741#0,cluster_150766897_1817224136,220496651,3,highway.residential,"1485.29,1644.32 1489.71,1647.25 1493.74,1649.91 1553.01,1689.13",Silberberger Straße,
170543741#1,220496651,220488758,3,highway.residential,"1553.01,1689.13 1605.84,1725.67 1613.35,1730.87",Silberberger Straße,
170543741#2,220488758,150764367,3,highway.residential,"1613.35,1730.87 1619.96,1735.44 1750.03,1825.32",Silberberger Straße,
172013798#2,cluster_1299913222_1560223542,5564706057,4,highway.unclassified,"1208.17,531.01 1212.35,526.29 1238.36,496.88",Magnusstraße,
172013798#3,5564706057,1560223462,4,highway.unclassified,"1238.36,496.88 1255.87,476.76 1263.08,468.88 1269.99,468.20",Magnusstraße,
172014854#0,294168972,1560592097,4,highway.unclassified,"864.02,578.70 805.80,529.32 798.28,520.98",Albert-Einstein-Straße,
172014854#1,1560592097,1560223382,4,highway.unclassified,"798.28,520.98 795.00,514.05 790.29,480.23 789.28,467.70 788.09,458.74",Albert-Einstein-Straße,
174657432,cluster_283018648_4057899371,1853142980,1,highway.service,"659.07,356.08 661.78,355.78",,
175355420#0,1859596113,1862990704,1,highway.service,"2069.36,996.74 2084.56,1010.95 2108.14,1015.77",,
175355420#1,1862990704,cluster_1859596114_2386339310_2386339322_9038573262,1,highway.service,"2108.14,1015.77 2129.33,1035.43 2134.07,1039.64",,
175357040#0,1862990715,1862990711,1,highway.service,"2003.94,1136.24 2007.29,1130.43 2012.98,1125.97 2041.82,1080.59",,
175357040#1,1862990711,1859627149,1,highway.service,"2041.82,1080.59 2059.63,1048.89 2063.01,1042.88",,
175357041#1,1859627147,1859627154,1,highway.service,"2055.58,1088.30 2068.70,1096.89 2088.71,1066.03 2092.19,1060.66",,
175357591,1862990714,1859641802,1,highway.service,"1980.40,1094.34 1970.68,1106.50 1965.14,1113.42",,
175357592,4873343546,1859641830,1,highway.service,"2008.55,1044.32 2013.96,1043.50 2023.18,1033.36 2025.42,1031.90 2027.18,1032.62 2028.74,1033.67 2042.63,1043.47 2042.54,1046.91 2037.65,1052.78 2035.19,1056.14 2029.02,1074.56",,center
175357597#0,1859641830,1862990714,1,highway.service,"2029.02,1074.56 2006.84,1111.89 2000.24,1112.12 1980.40,1094.34",,
175357597#2,3497590662,1862990712,1,highway.service,"1971.71,1087.64 1965.94,1082.90 1964.89,1082.04 1956.95,1075.73",,
177615720,220489578,220490085,3,highway.residential,"1486.82,1854.12 1514.86,1949.13 1515.82,1949.87 1518.81,1952.16",Husstraße,center
177615722,288371168,3676110926,11,highway.secondary,"1945.09,3020.91 2064.74,2976.40 2067.53,2975.36 2126.37,2953.53",Oberspreestraße,
177615723#1,3284468929,685151386,3,highway.residential,"2531.58,2958.79 2483.93,2830.05 2483.68,2829.40 2482.49,2822.07",Ostritzer Straße,
177615728#0,1597984805,1597984800,3,highway.residential,"1582.60,2139.45 1606.84,2138.37 1634.30,2140.22",Vogelbeerstraße,
177615728#1,1597984800,1597984846,3,highway.residential,"1634.30,2140.22 1638.17,2140.81 1661.73,2147.02 1683.93,2156.16",Vogelbeerstraße,
177615728#2,1597984846,1545109034,3,highway.residential,"1683.93,2156.16 1707.04,2168.91 1724.34,2182.10 1728.85,2185.65",Vogelbeerstraße,
178028203#1,cluster_237254117_237254438,cluster_237253947_3909915214,10,highway.tertiary,"2104.58,1712.61 2081.61,1699.62 2054.94,1684.06",Dörpfeldstraße,
178028204#1,cluster_237253947_3909915214,257749657,10,highway.tertiary,"2049.83,1681.35 1985.29,1645.27 1983.70,1644.38 1962.69,1632.69",Dörpfeldstraße,
178028204#2,257749657,cluster_237254713_3234767440,10,highway.tertiary,"1962.69,1632.69 1912.68,1604.43 1902.20,1598.96",Dörpfeldstraße,
178028204#5,cluster_237254713_3234767440,1906421962,10,highway.tertiary,"1893.71,1594.35 1882.41,1587.73 1880.63,1586.68 1821.97,1552.29",Dörpfeldstraße,
178028206#1,3909915515,cluster_237253947_3909915214,3,highway.residential,"2034.71,1726.33 2034.17,1722.87 2032.19,1711.62 2049.83,1681.35",Genossenschaftsstraße,center
178028209#1,cluster_220519597_289801262,220519193,3,highway.residential,"2083.56,1761.30 1945.54,1964.72 1902.90,2025.97 1874.38,2064.46 1871.07,2066.98",Helbigstraße,center
180789857#0,cluster_2648427260_38919786,1912546344,2,highway.living_street,"904.54,1304.62 898.30,1311.27 884.84,1326.38 871.93,1340.76 866.40,1350.01 856.18,1360.95 844.59,1370.90 828.68,1388.23",Katharina-Boll-Dornberger-Straße,
180789857#1,1912546344,2648427269,2,highway.living_street,"828.68,1388.23 836.81,1395.40 797.48,1439.44 793.78,1443.37 785.84,1452.53 776.18,1463.11 766.49,1473.71 757.10,1483.98 756.66,1484.47 749.20,1477.91",Katharina-Boll-Dornberger-Straße,
180789857#2,2648427269,2648427270,2,highway.living_street,"749.20,1477.91 737.63,1490.57 732.34,1496.35 728.03,1501.06 718.62,1511.36 708.98,1521.92 697.89,1534.06",Katharina-Boll-Dornberger-Straße,
180797804,1562864501,10010690920,11,highway.secondary,"3174.92,2562.74 3192.09,2557.44 3225.32,2545.42 3267.77,2530.05 3273.88,2527.84 3280.16,2525.56 3309.50,2514.88",Oberspreestraße,center
187112040,1602472312,924540740,3,highway.residential,"1681.05,1926.53 1629.53,1887.49 1602.91,1883.25 1547.78,1886.89 1543.52,1887.17",Gemeinschaftsstraße,
187112083#0,220493450,924540740,3,highway.residential,"1546.93,1933.18 1543.87,1891.83 1543.52,1887.17",Anna-Seghers-Straße,
187112083#1,924540740,664003859,3,highway.residential,"1543.52,1887.17 1541.26,1848.47 1542.49,1840.28",Anna-Seghers-Straße,
187114311,1978634893,1978634895,1,highway.service,"1881.94,1348.36 1875.29,1344.12 1805.41,1300.87 1796.85,1308.46",,
187122892#1,261703641,9838383585,3,highway.residential,"2243.70,1041.54 2244.57,1042.34 2255.23,1047.43 2265.13,1044.53 2280.27,1028.06",Anna-Seghers-Straße,
187123000#0,1602472312,1602472320,3,highway.residential,"1681.05,1926.53 1648.53,1972.16 1643.42,1985.19 1641.38,2009.40",Florian-Geyer-Straße,
187123000#1,1602472320,1597984800,3,highway.residential,"1641.38,2009.40 1643.41,2047.90 1642.83,2074.44 1634.30,2140.22",Florian-Geyer-Straße,
187123033#1,220488758,220488760,3,highway.residential,"1613.35,1730.87 1616.29,1726.18 1666.01,1646.50 1668.34,1642.82 1671.53,1637.76",Anna-Seghers-Straße,
187123053#1,220488760,259195608,3,highway.residential,"1671.53,1637.76 1675.34,1631.73 1699.71,1593.21 1707.65,1580.36",Anna-Seghers-Straße,
187123053#2,259195608,1906421964,3,highway.residential,"1707.65,1580.36 1725.25,1554.64 1748.62,1519.66 1753.54,1512.29",Anna-Seghers-Straße,
190083608#1,1560223382,1560223301,12,highway.primary,"788.09,458.74 811.40,455.64 889.48,440.19 993.51,428.56 1141.67,412.02 1178.85,407.87",Ernst-Ruska-Ufer,
190083610#1,1560223484,1560223468,12,highway.primary,"355.55,500.01 510.14,482.41 543.82,478.92",Ernst-Ruska-Ufer,
